FID,Id,Name,zone,sci_name,Specie,spec_code,thai_name,local_name,dbh_cm,height_m,crow_cov_s,3d,date_surve,status,lat,long,detail,attach
320,D11-3_320,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0268444758999,99.8916364037, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
321,D11-3_321,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0269343536,99.8916958236, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
322,D11-3_322,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0268950321,99.8917849534999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
323,D11-3_323,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0267377461,99.8918562573999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
326,D11-3_326,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0267658329,99.8916839396, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
340,D11-3_340,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0274848534999,99.8916007516999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
341,D11-3_341,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0275073227999,99.8917136496, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
342,D11-3_342,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0275073227999,99.8917968374999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
343,D11-3_343,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0274960881999,99.8918740833999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
344,D11-3_344,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0274680015,99.8919572713, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
346,D11-3_346,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0261479221,99.8898835157, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
347,D11-3_347,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0261198351999,99.8900201815, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
348,D11-3_348,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.026265887,99.889610184, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
349,D11-3_349,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0262602697,99.8897171399, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
350,D11-3_350,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0262434175,99.8897825017999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
351,D11-3_351,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0263669998,99.8895388801, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
352,D11-3_352,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0263445303,99.8897171399, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
353,D11-3_353,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0263838519,99.8898775737, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
360,D11-3_360,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0265692251,99.8919513292999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
361,D11-3_361,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0266478683,99.8919037934, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
373,D11-3_373,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0279230051,99.8927178464, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
417,D11-3_417,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0259681657999,99.8898419216999, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
443,D11-3_443,ต้นไม้,E,Eugenia javanica Lam.,MARTACEAE,D11-3,ชมพู่,ฝรั่งน้ำ ชมพู่น้ำ (ภาคใต้),0,0,0,http://www.airborneresearch.com.au/potree/Ironbank.html,12/16/62, ,19.0256929134999,99.8911729282, เป็นไม้ผลเมืองร้อนมีถิ่นกำเนิดแถบประเทศอินโดนีเซีย อินเดีย ในปัจจุบันมีหลายสายพันธุ์ ส่วนมากเป็นสายพันธุ์ลูกผสม,
